datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event
23-07-2024 06:00,23-07-2024,06:00:00,16.48,34.52,59.41,139.92,6.257,62.57,0.709,1.911,1.551,1.366,5.486,-0.0353,-0.0015,9.8133,0.1209,-0.0402,-0.0553,0.2983,MODERATE,0
23-07-2024 07:00,23-07-2024,07:00:00,0,34.52,59.41,139.92,6.375,63.75,0.88,1.909,1.569,1.379,5.552,-0.0072,-0.0014,9.8067,0.0121,-0.069,0.0949,0.3345,MODERATE,0
23-07-2024 08:00,23-07-2024,08:00:00,0,19.18,59.41,139.92,6.399,63.99,0.955,1.918,1.574,1.383,5.39,0.0008,-0.011,9.8242,0.0135,-0.1718,0.1622,0.2801,MODERATE,0
23-07-2024 09:00,23-07-2024,09:00:00,0,19.18,59.41,139.92,6.434,64.34,1.031,1.912,1.58,1.387,5.433,0.0045,0.0265,9.7748,0.0367,-0.0757,0.0413,0.2573,MODERATE,0
23-07-2024 10:00,23-07-2024,10:00:00,0,16.48,59.41,139.92,6.439,64.39,1.095,1.914,1.582,1.389,5.651,0.0138,0.0162,9.8005,0.0262,-0.1914,0.0824,0.3355,MODERATE,0
23-07-2024 11:00,23-07-2024,11:00:00,0,16.48,59.41,136.11,6.491,64.91,1.227,1.919,1.591,1.395,5.807,-0.0128,0.0301,9.8139,-0.0771,0.1876,0.0255,0.2503,MODERATE,0
23-07-2024 12:00,23-07-2024,12:00:00,0,0,51.75,136.11,6.454,64.54,1.084,1.924,1.587,1.392,5.605,0.0085,-0.0032,9.7774,0.056,0.028,0.0632,0.2985,MODERATE,0
23-07-2024 13:00,23-07-2024,13:00:00,0,0,51.75,136.11,6.38,63.8,1.003,1.922,1.577,1.386,5.565,0.012,-0.0178,9.8299,0.0292,0.0556,-0.0828,0.302,MODERATE,0
23-07-2024 14:00,23-07-2024,14:00:00,0,0,51.75,123.36,6.314,63.14,0.978,1.916,1.568,1.38,5.754,-0.0036,-0.038,9.821,-0.1044,-0.0768,-0.0672,0.2818,MODERATE,0
23-07-2024 15:00,23-07-2024,15:00:00,0,0,51.75,123.36,6.246,62.46,0.992,1.915,1.559,1.374,5.424,-0.0069,0.0185,9.7394,-0.0593,0.0561,-0.0423,0.2382,LOW,0
23-07-2024 16:00,23-07-2024,16:00:00,0,0,42.82,123.36,6.138,61.38,0.682,1.923,1.544,1.365,5.546,-0.0182,0.0042,9.7792,-0.0073,-0.031,-0.1162,0.2306,LOW,0
23-07-2024 17:00,23-07-2024,17:00:00,0,0,42.82,123.36,6.06,60.6,0.581,1.937,1.533,1.358,5.636,-0.0089,-0.0003,9.8131,-0.1033,-0.0775,-0.063,0.2347,LOW,0
23-07-2024 18:00,23-07-2024,18:00:00,0,0,42.82,123.36,5.958,59.58,0.474,1.928,1.519,1.348,5.438,-0.0301,-0.0136,9.8655,-0.0169,-0.0151,0.0055,0.2092,LOW,0
23-07-2024 19:00,23-07-2024,19:00:00,0,0,37.22,117.36,5.919,59.19,0.313,1.925,1.514,1.345,5.342,-0.0032,0.0116,9.8244,-0.2401,0.045,-0.0437,0.1819,LOW,0
23-07-2024 20:00,23-07-2024,20:00:00,0,0,37.22,117.36,5.882,58.82,0.309,1.916,1.51,1.343,5.638,0.0014,-0.0003,9.7333,-0.0191,-0.1111,0.0017,0.2051,LOW,0
23-07-2024 21:00,23-07-2024,21:00:00,0,0,37.22,117.36,5.813,58.13,0.241,1.913,1.5,1.337,5.654,-0.0045,0.0013,9.7899,-0.1384,0.0614,0.047,0.1902,LOW,0
23-07-2024 22:00,23-07-2024,22:00:00,0,0,37.22,117.36,5.759,57.59,0.216,1.911,1.493,1.332,5.642,-0.0066,-0.0273,9.8202,-0.0176,-0.0485,-0.0143,0.1979,LOW,0
23-07-2024 23:00,23-07-2024,23:00:00,0,0,34.52,106.61,5.723,57.23,0.202,1.905,1.489,1.33,5.645,-0.0009,0.0192,9.7747,-0.0144,0.102,-0.0931,0.1444,LOW,0
24-07-2024 00:00,24-07-2024,00:00:00,0,0,34.52,106.61,5.681,56.81,0.226,1.916,1.484,1.326,5.553,0.003,-0.0034,9.829,0.0449,0.0362,-0.1381,0.1467,LOW,0
24-07-2024 01:00,24-07-2024,01:00:00,0,0,34.52,88.04,5.67,56.7,0.254,1.924,1.483,1.326,5.561,0.0084,-0.0034,9.8121,0.0512,0.0523,0.1477,0.1245,LOW,0
24-07-2024 02:00,24-07-2024,02:00:00,0,0,19.18,88.04,5.598,55.98,-0.138,1.926,1.473,1.32,5.572,-0.0224,0.0012,9.8456,-0.0029,-0.0266,-0.0385,0.1373,LOW,0
24-07-2024 03:00,24-07-2024,03:00:00,0,0,19.18,88.04,5.556,55.56,-0.256,1.927,1.468,1.317,5.678,-0.0068,0.0105,9.7864,0.1099,-0.033,0.1225,0.0855,LOW,0
24-07-2024 04:00,24-07-2024,04:00:00,10.13,10.13,26.62,98.17,5.714,57.14,-0.171,1.933,1.493,1.333,5.579,-0.0221,-0.0011,9.8263,0.0172,-0.0726,0.0501,0.1301,LOW,0
24-07-2024 05:00,24-07-2024,05:00:00,0,10.13,26.62,98.17,5.68,56.8,-0.18,1.928,1.489,1.331,5.557,-0.007,0.0057,9.8258,-0.011,-0.0878,0.0544,0.1468,LOW,0
24-07-2024 06:00,24-07-2024,06:00:00,0,10.13,10.13,98.17,5.648,56.48,-0.609,1.931,1.485,1.329,5.588,0.0155,-0.0226,9.8598,0.0521,-0.0586,-0.1708,0.1204,LOW,0
24-07-2024 07:00,24-07-2024,07:00:00,0,10.13,10.13,98.17,5.613,56.13,-0.762,1.928,1.481,1.326,5.602,0.0031,-0.0021,9.8362,0.0619,0.0916,-0.0524,0.1627,LOW,0
24-07-2024 08:00,24-07-2024,08:00:00,0,10.13,10.13,98.17,5.549,55.49,-0.85,1.943,1.473,1.321,5.422,-0.0059,0.0029,9.8133,-0.0033,0.0981,0.056,0.1431,LOW,0
24-07-2024 09:00,24-07-2024,09:00:00,0,10.13,10.13,98.17,5.481,54.81,-0.953,1.936,1.464,1.315,5.717,-0.011,-0.0042,9.7728,-0.0458,0.012,-0.0319,0.1527,LOW,0
24-07-2024 10:00,24-07-2024,10:00:00,0,0,10.13,98.17,5.397,53.97,-1.043,1.935,1.452,1.307,5.471,-0.0073,0.0197,9.7902,-0.1037,-0.022,-0.0047,0.1052,LOW,0
24-07-2024 11:00,24-07-2024,11:00:00,0,0,10.13,98.17,5.264,52.64,-1.226,1.928,1.433,1.295,5.56,-0.009,-0.0073,9.8243,-0.1064,-0.0403,-0.0211,0.1088,LOW,0
24-07-2024 12:00,24-07-2024,12:00:00,0,0,10.13,98.17,5.174,51.74,-1.28,1.934,1.421,1.287,5.44,0.0051,0.0116,9.811,0.1671,-0.055,-0.0913,0.0725,LOW,0
24-07-2024 13:00,24-07-2024,13:00:00,0,0,10.13,98.17,5.069,50.69,-1.311,1.939,1.406,1.277,5.529,-0.0138,-0.0016,9.8375,-0.1625,0.0461,-0.0556,0.0895,LOW,0
24-07-2024 14:00,24-07-2024,14:00:00,0,0,10.13,74.98,4.975,49.75,-1.339,1.936,1.393,1.269,5.619,-0.0065,0.009,9.784,-0.1082,-0.0652,0.0427,0.0736,LOW,0
24-07-2024 15:00,24-07-2024,15:00:00,0,0,10.13,74.98,4.878,48.78,-1.367,1.929,1.38,1.26,5.593,-0.01,0.0168,9.8009,-0.1165,0.0171,-0.0634,0.0215,LOW,0
24-07-2024 16:00,24-07-2024,16:00:00,0,0,10.13,74.98,4.822,48.22,-1.316,1.927,1.372,1.255,5.492,-0.0178,0.0101,9.8456,0.1261,-0.0066,-0.0197,0.0701,LOW,0
24-07-2024 17:00,24-07-2024,17:00:00,0,0,10.13,74.98,4.758,47.58,-1.302,1.924,1.364,1.25,5.474,-0.0231,-0.015,9.8174,-0.0758,0.1466,0.0342,0.0061,LOW,0
24-07-2024 18:00,24-07-2024,18:00:00,0,0,10.13,74.98,4.686,46.86,-1.272,1.925,1.354,1.243,5.589,-0.0006,0.0076,9.8091,-0.1029,0.0787,0.0679,0.0145,LOW,0
24-07-2024 19:00,24-07-2024,19:00:00,0,0,10.13,74.98,4.604,46.04,-1.314,1.935,1.343,1.236,5.688,-0.0194,0.0104,9.7604,-0.1499,-0.0187,0.0356,0.007,LOW,0
24-07-2024 20:00,24-07-2024,20:00:00,0,0,10.13,74.98,4.56,45.6,-1.323,1.94,1.337,1.232,5.731,-0.0015,0.0005,9.7961,-0.0106,-0.0741,0.0819,0.0452,LOW,0
24-07-2024 21:00,24-07-2024,21:00:00,0,0,10.13,74.98,4.512,45.12,-1.301,1.945,1.331,1.228,5.802,0.0144,-0.0023,9.7913,-0.0953,-0.0311,-0.121,0,LOW,0
24-07-2024 22:00,24-07-2024,22:00:00,0,0,10.13,74.98,4.44,44.4,-1.318,1.946,1.322,1.222,5.477,-0.001,0.0141,9.8491,-0.0851,-0.0518,0.1035,0,LOW,0
24-07-2024 23:00,24-07-2024,23:00:00,0,0,10.13,69.54,4.406,44.06,-1.317,1.962,1.318,1.22,5.469,-0.0037,-0.0112,9.8435,0.1,-0.0644,0.1161,0.006,LOW,0
25-07-2024 00:00,25-07-2024,00:00:00,0,0,10.13,69.54,4.335,43.35,-1.347,1.963,1.308,1.213,5.548,-0.0236,-0.0075,9.8073,0.0454,-0.1217,-0.0381,0.0522,LOW,0
25-07-2024 01:00,25-07-2024,01:00:00,0,0,10.13,69.54,4.274,42.74,-1.397,1.968,1.3,1.208,5.542,-0.0105,0.0045,9.8133,-0.0567,-0.0313,-0.0071,0,LOW,0
25-07-2024 02:00,25-07-2024,02:00:00,0,0,10.13,69.54,4.195,41.95,-1.403,1.975,1.289,1.201,5.392,-0.014,0.0104,9.8183,-0.0258,-0.0475,0.0107,0,LOW,0
25-07-2024 03:00,25-07-2024,03:00:00,0,0,10.13,69.54,4.121,41.21,-1.435,1.975,1.279,1.194,5.666,-0.0095,-0.0044,9.8172,0.2019,-0.1712,-0.063,0,LOW,0
25-07-2024 04:00,25-07-2024,04:00:00,0,0,0,69.54,4.032,40.32,-1.682,1.977,1.267,1.186,5.473,0.0006,0.0206,9.8139,-0.1222,0.0048,-0.0626,0,LOW,0
25-07-2024 05:00,25-07-2024,05:00:00,0,0,0,69.54,3.976,39.76,-1.704,1.974,1.26,1.182,5.489,0.0089,-0.0506,9.8281,-0.0655,0.1058,0.0098,0.0036,LOW,0
25-07-2024 06:00,25-07-2024,06:00:00,0,0,0,69.54,3.914,39.14,-1.734,1.974,1.252,1.176,5.619,-0.036,-0.008,9.8082,-0.026,0.0329,-0.0538,0,LOW,0
25-07-2024 07:00,25-07-2024,07:00:00,8.67,8.67,8.67,78.21,4.018,40.18,-1.594,1.984,1.268,1.187,5.425,0.0179,-0.0073,9.7718,-0.0425,-0.034,0.0142,0.015,LOW,0
25-07-2024 08:00,25-07-2024,08:00:00,0,8.67,8.67,78.21,4.005,40.05,-1.544,1.991,1.267,1.187,5.538,-0.0185,-0.0002,9.7902,-0.0715,0.0184,0.0316,0.0153,LOW,0
25-07-2024 09:00,25-07-2024,09:00:00,0,8.67,8.67,78.21,4.023,40.23,-1.458,1.996,1.271,1.19,5.659,0.0284,0.0015,9.8132,-0.0989,0.0069,-0.001,0.0104,LOW,0
25-07-2024 10:00,25-07-2024,10:00:00,0,8.67,8.67,78.21,3.979,39.79,-1.417,2.001,1.266,1.186,5.576,-0.0085,0.0241,9.8532,-0.0647,-0.0595,-0.0626,0,LOW,0
25-07-2024 11:00,25-07-2024,11:00:00,0,8.67,8.67,78.21,3.935,39.35,-1.329,2.002,1.26,1.182,5.661,0.004,-0.0256,9.8434,0.0475,-0.0411,0.1527,0.0414,LOW,0
25-07-2024 12:00,25-07-2024,12:00:00,0,8.67,8.67,70.56,3.909,39.09,-1.265,2.008,1.257,1.181,5.69,0.0009,0.0062,9.7658,0.0239,-0.0817,0.0613,0,LOW,0
25-07-2024 13:00,25-07-2024,13:00:00,0,0,8.67,70.56,3.884,38.84,-1.185,2.007,1.255,1.179,5.563,-0.0069,0.0135,9.8024,-0.0717,0.0284,-0.1319,0.0232,LOW,0
25-07-2024 14:00,25-07-2024,14:00:00,0,0,8.67,70.56,3.813,38.13,-1.162,1.998,1.245,1.172,5.171,0.013,0.0103,9.7883,-0.1631,-0.0116,-0.0267,0,LOW,0
25-07-2024 15:00,25-07-2024,15:00:00,0,0,8.67,70.56,3.801,38.01,-1.077,2.009,1.245,1.172,5.722,0.0181,-0.0122,9.8211,0.0514,0.1093,0.0627,0,LOW,0
25-07-2024 16:00,25-07-2024,16:00:00,0,0,8.67,61.62,3.717,37.17,-1.105,2.008,1.233,1.164,5.57,-0.004,0.0025,9.8139,-0.0456,-0.0661,0.1219,0,LOW,0
25-07-2024 17:00,25-07-2024,17:00:00,0,0,8.67,61.62,3.665,36.65,-1.093,2.015,1.226,1.16,5.671,-0.014,0.0013,9.8044,-0.1069,0.0586,0.0988,0.0359,LOW,0
25-07-2024 18:00,25-07-2024,18:00:00,0,0,8.67,61.62,3.567,35.67,-1.119,2.013,1.213,1.151,5.741,-0.0189,-0.0036,9.8168,0.0054,-0.0532,-0.1193,0,LOW,0
25-07-2024 19:00,25-07-2024,19:00:00,0,0,8.67,56.03,3.49,34.9,-1.115,1.997,1.202,1.144,5.359,0.0164,0.0149,9.8178,-0.0453,-0.1698,0.0535,0,LOW,0
25-07-2024 20:00,25-07-2024,20:00:00,0,0,8.67,56.03,3.432,34.32,-1.128,1.996,1.195,1.139,5.578,-0.0196,0.0275,9.8018,0.0201,0.0745,0.0134,0,LOW,0
25-07-2024 21:00,25-07-2024,21:00:00,0,0,8.67,56.03,3.387,33.87,-1.125,1.985,1.189,1.135,5.764,0.0019,-0.0075,9.8243,0.0524,-0.0696,-0.0155,0.0232,LOW,0
25-07-2024 22:00,25-07-2024,22:00:00,0,0,8.67,56.03,3.368,33.68,-1.073,1.99,1.187,1.134,5.555,0.0079,0.0019,9.8442,-0.1191,-0.0886,-0.0915,0.0039,LOW,0
25-07-2024 23:00,25-07-2024,23:00:00,0,0,8.67,53.33,3.3,33,-1.106,1.989,1.178,1.128,5.698,-0.0107,-0.0189,9.8491,0.0637,-0.1451,0.0603,0.0076,LOW,0
26-07-2024 00:00,26-07-2024,00:00:00,0,0,8.67,53.33,3.262,32.62,-1.073,1.996,1.174,1.125,5.45,0.0094,-0.0019,9.7975,0.0457,0.1674,-0.0598,0,LOW,0
26-07-2024 01:00,26-07-2024,01:00:00,0,0,8.67,53.33,3.18,31.8,-1.094,1.998,1.162,1.117,5.64,-0.0013,-0.0091,9.8509,-0.0075,0.0945,-0.0907,0.0061,LOW,0
26-07-2024 02:00,26-07-2024,02:00:00,0,0,8.67,37.98,3.158,31.58,-1.036,1.992,1.16,1.116,5.433,-0.0039,0.0213,9.8466,-0.0058,0.1213,-0.0455,0,LOW,0
26-07-2024 03:00,26-07-2024,03:00:00,0,0,8.67,37.98,3.145,31.45,-0.977,1.996,1.159,1.115,5.692,-0.0216,0.0214,9.7928,0.0026,0.0968,-0.0954,0,LOW,0
26-07-2024 04:00,26-07-2024,04:00:00,0,0,8.67,35.29,3.124,31.24,-0.907,1.986,1.157,1.114,5.53,-0.009,-0.011,9.8375,-0.0219,0.1583,0.029,0.0493,LOW,0
26-07-2024 05:00,26-07-2024,05:00:00,0,0,8.67,35.29,3.104,31.04,-0.872,1.985,1.156,1.113,5.757,-0.0115,-0.0035,9.8101,-0.1062,0.1476,-0.11,0,LOW,0
26-07-2024 06:00,26-07-2024,06:00:00,0,0,8.67,18.81,3.057,30.57,-0.857,1.973,1.15,1.109,5.762,0.0107,-0.0103,9.851,-0.0802,0.053,-0.1143,0,LOW,0
26-07-2024 07:00,26-07-2024,07:00:00,0,0,0,18.81,3.009,30.09,-1.01,1.976,1.143,1.105,5.515,0.0037,0.0035,9.8104,-0.0417,0.0091,-0.0905,0,LOW,0
26-07-2024 08:00,26-07-2024,08:00:00,3.56,3.56,3.56,22.37,3.035,30.35,-0.971,1.977,1.148,1.108,5.789,-0.0125,0.0105,9.8438,0.1301,0.0245,0.0534,0.0194,LOW,0
26-07-2024 09:00,26-07-2024,09:00:00,0,3.56,3.56,22.37,2.997,29.97,-1.026,1.978,1.144,1.105,5.518,-0.0251,-0.0092,9.822,-0.0016,-0.1009,0.0729,0,LOW,0
26-07-2024 10:00,26-07-2024,10:00:00,0.75,4.32,4.32,23.12,2.961,29.61,-1.019,1.972,1.146,1.106,5.671,0.0101,-0.0072,9.8026,0.0159,-0.0479,-0.1195,0,LOW,0
26-07-2024 11:00,26-07-2024,11:00:00,15.06,19.38,19.38,38.19,3.287,32.87,-0.648,1.98,1.19,1.135,5.586,0.0148,0.0213,9.7901,-0.1461,0.0873,-0.1674,0,LOW,0
26-07-2024 12:00,26-07-2024,12:00:00,0,19.38,19.38,38.19,3.339,33.39,-0.571,1.986,1.199,1.141,5.54,0.015,-0.0025,9.789,0.1062,-0.0316,-0.0007,0.0269,LOW,0
26-07-2024 13:00,26-07-2024,13:00:00,0,19.38,19.38,38.19,3.404,34.04,-0.48,1.988,1.209,1.148,5.688,0.0045,-0.0141,9.8028,-0.0644,0.0504,0.1449,0.0168,LOW,0
26-07-2024 14:00,26-07-2024,14:00:00,0,15.81,19.38,38.19,3.439,34.39,-0.374,1.984,1.216,1.152,5.531,-0.0154,0.0062,9.8026,0.0117,0.1614,-0.0384,0,LOW,0
26-07-2024 15:00,26-07-2024,15:00:00,0,15.81,19.38,38.19,3.486,34.86,-0.316,1.982,1.224,1.158,5.525,-0.01,-0.0118,9.8225,-0.058,-0.0262,0.1081,0.009,LOW,0
26-07-2024 16:00,26-07-2024,16:00:00,0,15.06,19.38,38.19,3.488,34.88,-0.229,1.982,1.225,1.159,5.595,-0.0343,-0.0059,9.8081,0.0902,0.0155,0.0204,0,LOW,0
26-07-2024 17:00,26-07-2024,17:00:00,0,0,19.38,38.19,3.484,34.84,-0.181,1.976,1.226,1.159,5.704,0.0018,-0.0014,9.8482,0.1796,-0.1727,0.0539,0,LOW,0
26-07-2024 18:00,26-07-2024,18:00:00,0,0,19.38,38.19,3.438,34.38,-0.129,1.981,1.22,1.155,5.624,0.0093,-0.0071,9.8182,0.0362,-0.1069,0.1344,0,LOW,0
26-07-2024 19:00,26-07-2024,19:00:00,0,0,19.38,38.19,3.348,33.48,-0.141,1.989,1.208,1.147,5.553,-0.0137,0.0156,9.8239,-0.0794,0.041,-0.0474,0,LOW,0
26-07-2024 20:00,26-07-2024,20:00:00,0,0,19.38,38.19,3.302,33.02,-0.13,1.999,1.202,1.142,5.535,-0.0127,0.0127,9.8079,0.0108,-0.0757,-0.006,0,LOW,0
26-07-2024 21:00,26-07-2024,21:00:00,0,0,19.38,38.19,3.28,32.8,-0.107,1.997,1.2,1.141,5.573,-0.0391,0.0059,9.8506,-0.0083,-0.1079,-0.098,0.0238,LOW,0
26-07-2024 22:00,26-07-2024,22:00:00,0,0,19.38,38.19,3.246,32.46,-0.122,2.006,1.196,1.138,5.664,0.0069,-0.0061,9.7934,0.0191,0.0621,0.0463,0,LOW,0
26-07-2024 23:00,26-07-2024,23:00:00,0,0,19.38,38.19,3.162,31.62,-0.138,2.015,1.184,1.13,5.47,0.0173,-0.0083,9.7517,-0.0508,0.0463,-0.1318,0.0375,LOW,0
27-07-2024 00:00,27-07-2024,00:00:00,0,0,19.38,38.19,3.134,31.34,-0.127,2.011,1.181,1.128,5.521,-0.0013,0.0084,9.7923,-0.1283,0.0401,0.0884,0.0334,LOW,0
27-07-2024 01:00,27-07-2024,01:00:00,0,0,19.38,38.19,3.104,31.04,-0.076,2.005,1.178,1.126,5.696,-0.0107,0.0004,9.8096,-0.0829,0.0271,0.0275,0,LOW,0
27-07-2024 02:00,27-07-2024,02:00:00,3.52,3.52,22.9,41.71,3.129,31.29,-0.029,2.011,1.183,1.129,5.502,-0.0131,0.0169,9.8021,-0.0757,0.0636,-0.0599,0.0041,LOW,0
27-07-2024 03:00,27-07-2024,03:00:00,0,3.52,22.9,41.71,3.128,31.28,-0.016,2.008,1.184,1.129,5.533,-0.008,0.0023,9.7952,-0.1123,0.1271,0.0539,0,LOW,0
27-07-2024 04:00,27-07-2024,04:00:00,10.63,14.15,33.53,42.2,3.357,33.57,0.233,2.004,1.219,1.153,5.599,0.0113,0.0026,9.7927,0.0512,0.0007,0.1343,0,LOW,0
27-07-2024 05:00,27-07-2024,05:00:00,0,14.15,33.53,42.2,3.344,33.44,0.24,2.009,1.218,1.152,5.506,-0.0075,-0.0018,9.8065,-0.0359,0.0146,-0.0076,0,LOW,0
27-07-2024 06:00,27-07-2024,06:00:00,0,14.15,33.53,42.2,3.399,33.99,0.342,2.001,1.228,1.158,5.549,-0.0163,0.0016,9.875,0.1124,0.0716,-0.1834,0,LOW,0
27-07-2024 07:00,27-07-2024,07:00:00,0,14.15,33.53,42.2,3.439,34.39,0.43,1.998,1.235,1.163,5.621,0.0301,0.0008,9.794,0.0609,0.1068,-0.0619,0.0474,LOW,0
27-07-2024 08:00,27-07-2024,08:00:00,0,10.63,29.97,42.2,3.493,34.93,0.458,1.987,1.244,1.169,5.692,-0.0186,0.0033,9.8252,-0.0561,-0.1029,-0.0304,0,LOW,0
27-07-2024 09:00,27-07-2024,09:00:00,0,10.63,29.97,42.2,3.487,34.87,0.49,1.982,1.244,1.169,5.515,-0.0167,-0.0079,9.8303,-0.0532,0.0145,-0.0103,0,LOW,0
27-07-2024 10:00,27-07-2024,10:00:00,0,0,29.21,42.2,3.453,34.53,0.493,1.979,1.24,1.166,5.509,-0.013,-0.0163,9.8266,0.1361,0.017,-0.0635,0.0097,LOW,0
27-07-2024 11:00,27-07-2024,11:00:00,0,0,14.15,42.2,3.435,34.35,0.148,1.974,1.239,1.165,5.745,0.0017,-0.013,9.8218,-0.0487,0.1018,-0.004,0.0169,LOW,0
27-07-2024 12:00,27-07-2024,12:00:00,0,0,14.15,42.2,3.367,33.67,0.029,1.972,1.23,1.158,5.531,-0.0054,0.0164,9.8124,-0.0029,-0.0908,-0.0571,0.0027,LOW,0
27-07-2024 13:00,27-07-2024,13:00:00,11.08,11.08,25.23,53.28,3.606,36.06,0.202,1.96,1.267,1.183,5.52,-0.0082,-0.0019,9.818,0.0269,-0.0333,0.0149,0,LOW,0
27-07-2024 14:00,27-07-2024,14:00:00,0,11.08,25.23,53.28,3.642,36.42,0.203,1.954,1.273,1.187,5.371,-0.0011,-0.0065,9.7943,0.1524,0.0949,0.0769,0.0642,LOW,0
27-07-2024 15:00,27-07-2024,15:00:00,0,11.08,25.23,53.28,3.659,36.59,0.174,1.962,1.277,1.189,5.744,-0.0173,0.0107,9.7765,-0.1201,0.0537,0.1039,0,LOW,0
27-07-2024 16:00,27-07-2024,16:00:00,0,11.08,25.23,53.28,3.664,36.64,0.176,1.964,1.279,1.19,5.777,0.0045,-0.0061,9.8171,0.0888,-0.0457,0.0985,0,LOW,0
27-07-2024 17:00,27-07-2024,17:00:00,0,11.08,25.23,53.28,3.656,36.56,0.173,1.962,1.279,1.19,5.61,0.012,-0.0022,9.8545,0.0068,0.0357,-0.0346,0.0177,LOW,0
27-07-2024 18:00,27-07-2024,18:00:00,0,11.08,25.23,53.28,3.647,36.47,0.209,1.958,1.278,1.19,5.637,-0.0106,-0.0116,9.7994,0.0456,0.0899,0.1589,0.0129,LOW,0
27-07-2024 19:00,27-07-2024,19:00:00,0,0,25.23,53.28,3.619,36.19,0.271,1.963,1.275,1.187,5.614,0.0026,0.008,9.8023,-0.0787,0.1038,-0.06,0.0617,LOW,0
27-07-2024 20:00,27-07-2024,20:00:00,0,0,25.23,53.28,3.513,35.13,0.211,1.963,1.261,1.177,5.484,-0.0041,-0.0119,9.8626,0.0522,0.1597,-0.0019,0,LOW,0
27-07-2024 21:00,27-07-2024,21:00:00,0,0,25.23,53.28,3.466,34.66,0.186,1.957,1.255,1.173,5.69,0.0074,-0.0238,9.8179,-0.0421,-0.0546,0.1396,0,LOW,0
27-07-2024 22:00,27-07-2024,22:00:00,0,0,25.23,53.28,3.416,34.16,0.17,1.954,1.248,1.169,5.78,-0.0016,0.0194,9.7732,-0.0258,-0.1151,0.0648,0.0146,LOW,0
27-07-2024 23:00,27-07-2024,23:00:00,0,0,25.23,53.28,3.36,33.6,0.198,1.947,1.241,1.164,5.617,0.0138,-0.006,9.8684,0.0332,0.0191,-0.0419,0.022,LOW,0
28-07-2024 00:00,28-07-2024,00:00:00,7.09,7.09,32.32,60.37,3.499,34.99,0.365,1.943,1.263,1.178,5.704,0.0357,-0.0102,9.8118,0.0405,0.1258,-0.0579,0,LOW,0
28-07-2024 01:00,28-07-2024,01:00:00,0,7.09,32.32,60.37,3.467,34.67,0.362,1.947,1.259,1.175,5.513,0.0098,-0.0001,9.8015,-0.1721,0.0134,-0.0347,0,LOW,0
28-07-2024 02:00,28-07-2024,02:00:00,0,7.09,28.8,60.37,3.497,34.97,0.368,1.951,1.265,1.179,5.503,0.0123,-0.0242,9.7647,0.0019,0.0197,-0.0499,0.0219,LOW,0
28-07-2024 03:00,28-07-2024,03:00:00,0,7.09,28.8,60.37,3.52,35.2,0.392,1.957,1.27,1.181,5.676,-0.0077,0.0127,9.8144,-0.0595,-0.0702,0.0927,0,LOW,0
28-07-2024 04:00,28-07-2024,04:00:00,0,7.09,18.17,60.37,3.541,35.41,0.184,1.958,1.274,1.184,5.804,-0.0099,-0.0167,9.8261,0.0641,-0.0425,-0.039,0.0067,LOW,0
28-07-2024 05:00,28-07-2024,05:00:00,0,7.09,18.17,60.37,3.514,35.14,0.17,1.949,1.271,1.182,5.549,0.002,-0.0092,9.8347,0.0145,0.0684,0.1334,0,LOW,0
28-07-2024 06:00,28-07-2024,06:00:00,0,0,18.17,60.37,3.478,34.78,0.079,1.942,1.267,1.179,5.6,-0.0181,-0.0047,9.81,-0.105,0.1075,0.1413,0,LOW,0
28-07-2024 07:00,28-07-2024,07:00:00,0,0,18.17,51.7,3.458,34.58,0.019,1.945,1.265,1.177,5.686,0.0151,-0.0075,9.8219,-0.0547,-0.0678,-0.0863,0,LOW,0
28-07-2024 08:00,28-07-2024,08:00:00,0,0,18.17,51.7,3.414,34.14,-0.079,1.946,1.259,1.173,5.57,0.0102,-0.004,9.8145,0.1054,-0.0834,0.109,0,LOW,0
28-07-2024 09:00,28-07-2024,09:00:00,0,0,18.17,51.7,3.36,33.6,-0.127,1.939,1.252,1.168,5.683,-0.0094,0.0115,9.8096,0.0092,-0.053,-0.0099,0,LOW,0
28-07-2024 10:00,28-07-2024,10:00:00,0,0,18.17,51.7,3.324,33.24,-0.129,1.937,1.248,1.165,5.511,0.0082,0.0186,9.7426,0.0882,0.0403,-0.0555,0,LOW,0
28-07-2024 11:00,28-07-2024,11:00:00,8.75,8.75,26.92,60.45,3.484,34.84,0.049,1.949,1.273,1.181,5.678,0.0322,0.023,9.8124,0.0187,-0.0734,-0.0377,0,LOW,0
28-07-2024 12:00,28-07-2024,12:00:00,0,8.75,26.92,60.45,3.462,34.62,0.095,1.954,1.271,1.18,5.599,0.0025,-0.0057,9.8175,0.0198,-0.0015,-0.1313,0,LOW,0
28-07-2024 13:00,28-07-2024,13:00:00,10.02,18.77,25.86,70.47,3.627,36.27,0.021,1.964,1.297,1.197,5.436,0.0099,-0.0057,9.7893,-0.0115,-0.137,-0.1198,0.0353,LOW,0
